earthquakeData/_id,earthquakeData/earthquake_id,earthquakeData/provider,earthquakeData/title,earthquakeData/date,earthquakeData/mag,earthquakeData/depth,earthquakeData/geojson/type,earthquakeData/geojson/coordinates/0,earthquakeData/geojson/coordinates/1,earthquakeData/location_properties/closestCity/name,earthquakeData/location_properties/closestCity/cityCode,earthquakeData/location_properties/closestCity/distance,earthquakeData/location_properties/closestCity/population,earthquakeData/location_properties/epiCenter/name,earthquakeData/location_properties/epiCenter/cityCode,earthquakeData/location_properties/epiCenter/population,earthquakeData/location_properties/closestCities/0/name,earthquakeData/location_properties/closestCities/0/cityCode,earthquakeData/location_properties/closestCities/0/distance,earthquakeData/location_properties/closestCities/0/population,earthquakeData/location_properties/closestCities/0/_id,earthquakeData/location_properties/closestCities/1/name,earthquakeData/location_properties/closestCities/1/cityCode,earthquakeData/location_properties/closestCities/1/distance,earthquakeData/location_properties/closestCities/1/population,earthquakeData/location_properties/closestCities/1/_id,earthquakeData/location_properties/closestCities/2/name,earthquakeData/location_properties/closestCities/2/cityCode,earthquakeData/location_properties/closestCities/2/distance,earthquakeData/location_properties/closestCities/2/population,earthquakeData/location_properties/closestCities/2/_id,earthquakeData/location_properties/closestCities/3/name,earthquakeData/location_properties/closestCities/3/cityCode,earthquakeData/location_properties/closestCities/3/distance,earthquakeData/location_properties/closestCities/3/population,earthquakeData/location_properties/closestCities/3/_id,earthquakeData/location_properties/closestCities/4/name,earthquakeData/location_properties/closestCities/4/cityCode,earthquakeData/location_properties/closestCities/4/distance,earthquakeData/location_properties/closestCities/4/population,earthquakeData/location_properties/closestCities/4/_id,earthquakeData/__v
65186aa79bd79ef648675cdc,Fywhj7esqv8ug,kandilli,KARAORMAN-MENEMEN (IZMIR),2023-09-30T07:24:48.000Z,1,16.6,Point,27.2418,38.6047,Manisa,45,74735.71817752486,1468279,İzmir,35,4462056,Manisa,45,74735.71817752486,1468279,65186aa79bd79ef648675cdd,Aydın,9,116069.75453295326,1148241,65186aa79bd79ef648675cde,Balıkesir,10,145648.67838901284,1257590,65186aa79bd79ef648675cdf,Çanakkale,17,177486.14619749563,559383,65186aa79bd79ef648675ce0,Uşak,64,184267.69891180727,375454,65186aa79bd79ef648675ce1,0
65186aa79bd79ef648675ce3,sVWXfqohkwtlc,kandilli,SOGUT-DOGANSEHIR (MALATYA),2023-09-30T06:45:06.000Z,1.8,7.7,Point,37.7345,38.061,Adıyaman,2,58866.12790318071,635169,Malatya,44,812580,Adıyaman,2,58866.12790318071,635169,65186aa79bd79ef648675ce4,Kahramanmaraş,46,66913.62423971987,1177436,65186aa79bd79ef648675ce5,Gaziantep,27,115117.66223650602,2154051,65186aa79bd79ef648675ce6,Şanlıurfa,63,139766.138349131,2170110,65186aa79bd79ef648675ce7,Kilis,79,147780.51203641717,147919,65186aa79bd79ef648675ce8,0
65186aa79bd79ef648675cea,HFNgm1sn1QEuJ,kandilli,SALMANLI-PAZARCIK (KAHRAMANMARAS),2023-09-30T06:42:20.000Z,1.5,13.8,Point,37.2468,37.3882,Gaziantep,27,31991.880758033676,2154051,Kahramanmaraş,46,1177436,Gaziantep,27,31991.880758033676,2154051,65186aa79bd79ef648675ceb,Kilis,79,64143.73946521489,147919,65186aa79bd79ef648675cec,Osmaniye,80,85053.891750975,559405,65186aa79bd79ef648675ced,Adıyaman,2,106869.24013300575,635169,65186aa79bd79ef648675cee,Hatay,31,139824.24901617735,1686043,65186aa79bd79ef648675cef,0
65186aa89bd79ef648675cf1,LJbx_VEK05RUp,kandilli,AGCASAR-NURHAK (KAHRAMANMARAS),2023-09-30T06:40:23.000Z,1.7,9.6,Point,37.3827,38.068,Malatya,44,82100.52777720794,812580,Kahramanmaraş,46,1177436,Malatya,44,82100.52777720794,812580,65186aa89bd79ef648675cf2,Adıyaman,2,87684.00593573815,635169,65186aa89bd79ef648675cf3,Gaziantep,27,108244.25101136278,2154051,65186aa89bd79ef648675cf4,Osmaniye,80,128385.06470351608,559405,65186aa89bd79ef648675cf5,Kayseri,38,140558.5972149344,1441523,65186aa89bd79ef648675cf6,0
65186aa89bd79ef648675cf8,yP3N0859y8IC9,kandilli,OSMANCIK-ANDIRIN (KAHRAMANMARAS),2023-09-30T06:29:06.000Z,2,10.5,Point,36.2533,37.7345,Osmaniye,80,48175.429752599004,559405,Adana,1,2274106,Osmaniye,80,48175.429752599004,559405,65186aa89bd79ef648675cf9,Kahramanmaraş,46,68084.1488123815,1177436,65186aa89bd79ef648675cfa,Kayseri,38,101405.96481341515,1441523,65186aa89bd79ef648675cfb,Gaziantep,27,112570.03385780822,2154051,65186aa89bd79ef648675cfc,Kilis,79,128973.97159707418,147919,65186aa89bd79ef648675cfd,0
65186aa89bd79ef648675cff,sXChuLRRx6wlD,kandilli,GURCISTAN,2023-09-30T05:56:19.000Z,1.8,29.1,Point,44.2838,41.7532,Ardahan,75,141904.74371584473,92481,Gürcistan,995,,Ardahan,75,141904.74371584473,92481,65186aa89bd79ef648675d00,Kars,36,173727.9968269391,274829,65186aa89bd79ef648675d01,Ermenistan,374,197637.98787453922,,65186aa89bd79ef648675d02,Iğdır,76,204521.32043974075,203594,65186aa89bd79ef648675d03,Artvin,8,217530.31787665383,169403,65186aa89bd79ef648675d04,0
65186aa89bd79ef648675d06,giifyRWA9opS4,kandilli,GUNESLI-GORDES (MANISA),2023-09-30T05:51:41.000Z,0.7,4,Point,28.4123,39.0383,Uşak,64,99017.38466929704,375454,Manisa,45,1468279,Uşak,64,99017.38466929704,375454,65186aa89bd79ef648675d07,Kütahya,43,103454.53051690533,580701,65186aa89bd79ef648675d08,İzmir,35,105651.54384839698,4462056,65186aa89bd79ef648675d09,Balıkesir,10,107460.67424919961,1257590,65186aa89bd79ef648675d0a,Bursa,16,127300.67010692942,3194720,65186aa89bd79ef648675d0b,0
65186aa99bd79ef648675d0d,qkQ3apNYsCzDB,kandilli,SALMANIPAK-PAZARCIK (KAHRAMANMARAS),2023-09-30T05:46:51.000Z,1.5,12.1,Point,37.1972,37.4162,Gaziantep,27,35381.46382136958,2154051,Kahramanmaraş,46,1177436,Gaziantep,27,35381.46382136958,2154051,65186aa99bd79ef648675d0e,Kilis,79,66780.54231593611,147919,65186aa99bd79ef648675d0f,Osmaniye,80,81111.4013209562,559405,65186aa99bd79ef648675d10,Adıyaman,2,109466.36823794739,635169,65186aa99bd79ef648675d11,Adana,1,137879.83896099858,2274106,65186aa99bd79ef648675d12,0
65186aa99bd79ef648675d14,wyn2qetxjQ90R,kandilli,KARACAOREN-FETHIYE (MUGLA),2023-09-30T05:39:29.000Z,0.8,20.4,Point,29.0455,36.7997,Denizli,20,99038.42856912856,1056332,Muğla,48,1048185,Denizli,20,99038.42856912856,1056332,65186aa99bd79ef648675d15,Burdur,15,117409.93815035693,273799,65186aa99bd79ef648675d16,Aydın,9,141343.67158733177,1148241,65186aa99bd79ef648675d17,Antalya,7,174656.78120022416,2688004,65186aa99bd79ef648675d18,Uşak,64,195576.70461949217,375454,65186aa99bd79ef648675d19,0
65186aa99bd79ef648675d1b,eXXkYj3CZ6EsO,kandilli,AKSU-SINCIK (ADIYAMAN),2023-09-30T05:21:04.000Z,1.7,5,Point,38.5272,38.148,Malatya,44,47850.99196308573,812580,Adıyaman,2,635169,Malatya,44,47850.99196308573,812580,65186aa99bd79ef648675d1c,Şanlıurfa,63,99856.24674302689,2170110,65186aa99bd79ef648675d1d,Elazığ,23,100897.91557440387,591497,65186aa99bd79ef648675d1e,Kahramanmaraş,46,136798.09472951357,1177436,65186aa99bd79ef648675d1f,Tunceli,62,147445.54922794038,84366,65186aa99bd79ef648675d20,0
65186aa99bd79ef648675d22,Nmfesf5ksTs5h,kandilli,KABASAKAL-ALADAG (ADANA),2023-09-30T05:13:33.000Z,0.9,22.7,Point,35.3113,37.5458,Niğde,51,64921.83737825373,365419,Adana,1,2274106,Niğde,51,64921.83737825373,365419,65186aa99bd79ef648675d23,Osmaniye,80,90630.0952804714,559405,65186aa99bd79ef648675d24,Kayseri,38,129957.28099768418,1441523,65186aa99bd79ef648675d25,Hatay,31,149998.0962713518,1686043,65186aa99bd79ef648675d26,Kahramanmaraş,46,153557.67231597082,1177436,65186aa99bd79ef648675d27,0
65186aaa9bd79ef648675d29,sVfLiIIjSBN6h,kandilli,GUNEYYAMAC-BAHCESARAY (VAN),2023-09-30T04:11:23.000Z,2.1,4.4,Point,42.8043,38.034,Şırnak,73,62244.20914221901,557605,Siirt,56,331311,Şırnak,73,62244.20914221901,557605,65186aaa9bd79ef648675d2a,Bitlis,13,69661.14653074353,353988,65186aaa9bd79ef648675d2b,Van,65,89828.1190458762,1128749,65186aaa9bd79ef648675d2c,Batman,72,118303.75262458537,634491,65186aaa9bd79ef648675d2d,Muş,49,130534.22226085432,399202,65186aaa9bd79ef648675d2e,0
65186aaa9bd79ef648675d30,skr8v4KBBj4Ii,kandilli,CELIKHAN (ADIYAMAN),2023-09-30T04:02:49.000Z,1.3,10.1,Point,38.213,38.0368,Malatya,44,48722.39287257533,812580,Adıyaman,2,635169,Malatya,44,48722.39287257533,812580,65186aaa9bd79ef648675d31,Şanlıurfa,63,105826.99823459069,2170110,65186aaa9bd79ef648675d32,Kahramanmaraş,46,107764.94699105393,1177436,65186aaa9bd79ef648675d33,Elazığ,23,129744.94489928837,591497,65186aaa9bd79ef648675d34,Gaziantep,27,134487.73180804893,2154051,65186aaa9bd79ef648675d35,0
65186aaa9bd79ef648675d37,WNQmXkMzqgLnc,kandilli,YESILOVA-ULA (MUGLA),2023-09-30T03:54:46.000Z,1.3,12.6,Point,28.4303,37.0627,Aydın,9,84660.11802522454,1148241,Muğla,48,1048185,Aydın,9,84660.11802522454,1148241,65186aaa9bd79ef648675d38,Denizli,20,101887.24340829955,1056332,65186aaa9bd79ef648675d39,Burdur,15,156447.00108583787,273799,65186aaa9bd79ef648675d3a,Uşak,64,183535.98704791785,375454,65186aaa9bd79ef648675d3b,Manisa,45,190831.79493530357,1468279,65186aaa9bd79ef648675d3c,0
65186aaa9bd79ef648675d3e,qwjZeBi_j9tNY,kandilli,CITLIK-ELBISTAN (KAHRAMANMARAS),2023-09-30T03:14:28.000Z,2.9,2.3,Point,37.257,38.2393,Malatya,44,83644.61115814425,812580,Kahramanmaraş,46,1177436,Malatya,44,83644.61115814425,812580,65186aaa9bd79ef648675d3f,Adıyaman,2,105079.28068260904,635169,65186aaa9bd79ef648675d40,Kayseri,38,123001.81460789304,1441523,65186aaa9bd79ef648675d41,Gaziantep,27,126633.0343434964,2154051,65186aaa9bd79ef648675d42,Osmaniye,80,134421.15221816892,559405,65186aaa9bd79ef648675d43,0
65186aab9bd79ef648675d45,GTGfptOphkgmr,kandilli,BAYAT-ATABEY (ISPARTA),2023-09-30T02:40:39.000Z,1.8,5,Point,30.6075,37.9113,Afyon,3,68328.30959230616,747555,Isparta,32,445325,Afyon,3,68328.30959230616,747555,65186aab9bd79ef648675d46,Burdur,15,71463.22286563275,273799,65186aab9bd79ef648675d47,Denizli,20,118374.20013859583,1056332,65186aab9bd79ef648675d48,Antalya,7,122291.58450826784,2688004,65186aab9bd79ef648675d49,Uşak,64,129526.03088951974,375454,65186aab9bd79ef648675d4a,0
65186aab9bd79ef648675d4c,KCUXOrc2VoIva,kandilli,OZAN-GOLBASI (ADIYAMAN),2023-09-30T02:39:12.000Z,1.3,2.1,Point,37.6675,37.8042,Kahramanmaraş,46,60583.356773412605,1177436,Adıyaman,2,635169,Kahramanmaraş,46,60583.356773412605,1177436,65186aab9bd79ef648675d4d,Malatya,44,86373.59822824114,812580,65186aab9bd79ef648675d4e,Gaziantep,27,86604.56072367635,2154051,65186aab9bd79ef648675d4f,Kilis,79,119087.96737721979,147919,65186aab9bd79ef648675d50,Şanlıurfa,63,131390.6706217644,2170110,65186aab9bd79ef648675d51,0
65186aab9bd79ef648675d53,ezjkrIPKefuAo,kandilli,KURUCAOVA-DOGANSEHIR (MALATYA),2023-09-30T02:33:25.000Z,1.6,9.4,Point,38.0868,37.978,Adıyaman,2,27820.98035800157,635169,Malatya,44,812580,Adıyaman,2,27820.98035800157,635169,65186aab9bd79ef648675d54,Kahramanmaraş,46,96163.37996818771,1177436,65186aab9bd79ef648675d55,Şanlıurfa,63,109501.60794437371,2170110,65186aab9bd79ef648675d56,Gaziantep,27,122485.1507149821,2154051,65186aab9bd79ef648675d57,Elazığ,23,142459.0776383942,591497,65186aab9bd79ef648675d58,0
65186aab9bd79ef648675d5a,0jpmm9grUuQlI,kandilli,DEGIRMENTAS-SARIZ (KAYSERI),2023-09-30T02:30:15.000Z,1,17.9,Point,36.361,38.4043,Kayseri,38,44164.87420914311,1441523,Adana,1,2274106,Kayseri,38,44164.87420914311,1441523,65186aab9bd79ef648675d5b,Kahramanmaraş,46,77265.82783053558,1177436,65186aab9bd79ef648675d5c,Osmaniye,80,122695.82269399139,559405,65186aab9bd79ef648675d5d,Sivas,58,150125.45455172786,634924,65186aab9bd79ef648675d5e,Niğde,51,154387.23781626794,365419,65186aab9bd79ef648675d5f,0
65186aac9bd79ef648675d61,biJhJhcZg9JHK,kandilli,GOLBASI (ADIYAMAN),2023-09-30T02:01:38.000Z,1.6,5,Point,37.6537,37.8007,Kahramanmaraş,46,59485.048450581,1177436,Adıyaman,2,635169,Kahramanmaraş,46,59485.048450581,1177436,65186aac9bd79ef648675d62,Gaziantep,27,85736.33634114044,2154051,65186aac9bd79ef648675d63,Malatya,44,87325.89824493074,812580,65186aac9bd79ef648675d64,Kilis,79,118260.29246553562,147919,65186aac9bd79ef648675d65,Osmaniye,80,132318.5044512997,559405,65186aac9bd79ef648675d66,0
65186aac9bd79ef648675d68,4l4USeJ8XLRZP,kandilli,SAVRAN-GOLBASI (ADIYAMAN),2023-09-30T01:55:16.000Z,2.1,6.8,Point,37.5575,37.794,Kahramanmaraş,46,51477.39352285235,1177436,Adıyaman,2,635169,Kahramanmaraş,46,51477.39352285235,1177436,65186aac9bd79ef648675d69,Gaziantep,27,81839.96979324568,2154051,65186aac9bd79ef648675d6a,Malatya,44,92555.89773912885,812580,65186aac9bd79ef648675d6b,Kilis,79,114587.77615007463,147919,65186aac9bd79ef648675d6c,Osmaniye,80,124343.66956349142,559405,65186aac9bd79ef648675d6d,0
65186aac9bd79ef648675d6f,dDmsVpQ6rV20R,kandilli,ZAFER-BUCA (IZMIR),2023-09-30T01:54:11.000Z,1.9,3,Point,27.1907,38.3388,Manisa,45,90253.8934978206,1468279,İzmir,35,4462056,Manisa,45,90253.8934978206,1468279,65186aac9bd79ef648675d70,Aydın,9,95322.54184277629,1148241,65186aac9bd79ef648675d71,Balıkesir,10,175272.38865378793,1257590,65186aac9bd79ef648675d72,Muğla,48,189569.8962810973,1048185,65186aac9bd79ef648675d73,Uşak,64,190252.7152914054,375454,65186aac9bd79ef648675d74,0
65186ae69bd79ef648675d76,19huuLgn5n3SD,kandilli,INCECIK-ELBISTAN (KAHRAMANMARAS),2023-10-01T01:04:59.000Z,2,8.9,Point,37.3212,38.3728,Malatya,44,74664.29882609249,812580,Kahramanmaraş,46,1177436,Malatya,44,74664.29882609249,812580,65186ae69bd79ef648675d77,Adıyaman,2,107746.35969660223,635169,65186ae69bd79ef648675d78,Kayseri,38,124210.03445454754,1441523,65186ae69bd79ef648675d79,Sivas,58,130192.14154724064,634924,65186ae69bd79ef648675d7a,Gaziantep,27,141624.71850753232,2154051,65186ae69bd79ef648675d7b,0
65186ae69bd79ef648675d7d,qEJAuIhdehlY0,kandilli,YAVUZLAR-DARENDE (MALATYA),2023-09-30T22:55:56.000Z,1.2,15.9,Point,37.4357,38.4357,Malatya,44,63955.05686694347,812580,Kahramanmaraş,46,1177436,Malatya,44,63955.05686694347,812580,65186ae69bd79ef648675d7e,Adıyaman,2,104132.69115236186,635169,65186ae69bd79ef648675d7f,Sivas,58,123789.6977957388,634924,65186ae69bd79ef648675d80,Kayseri,38,132711.694415442,1441523,65186ae69bd79ef648675d81,Gaziantep,27,149391.75712092206,2154051,65186ae69bd79ef648675d82,0
65186ae69bd79ef648675d84,PobtUx4WkcPOo,kandilli,BALABAN-DARENDE (MALATYA),2023-09-30T22:29:25.000Z,2.1,6,Point,37.5922,38.4863,Kahramanmaraş,46,82049.79311413219,1177436,Malatya,44,812580,Kahramanmaraş,46,82049.79311413219,1177436,65186ae69bd79ef648675d85,Adıyaman,2,98421.51942864191,635169,65186ae69bd79ef648675d86,Sivas,58,120354.04170113834,634924,65186ae69bd79ef648675d87,Kayseri,38,145506.56398011674,1441523,65186ae69bd79ef648675d88,Gaziantep,27,157050.93308855468,2154051,65186ae69bd79ef648675d89,0
65186ae69bd79ef648675d8b,XZkKl8fuOFjsK,kandilli,TOPALLAR-SAIMBEYLI (ADANA),2023-09-30T22:18:47.000Z,2.2,2.2,Point,36.2737,37.8657,Osmaniye,80,62668.94545788944,559405,Adana,1,2274106,Osmaniye,80,62668.94545788944,559405,65186ae69bd79ef648675d8c,Kahramanmaraş,46,63365.42919132182,1177436,65186ae69bd79ef648675d8d,Kayseri,38,88093.94307749344,1441523,65186ae69bd79ef648675d8e,Gaziantep,27,120895.89276076497,2154051,65186ae69bd79ef648675d8f,Niğde,51,136491.67997948022,365419,65186ae69bd79ef648675d90,0
65186ae79bd79ef648675d92,KNfR3q7aw_gft,kandilli,ARMUTALAN-ELBISTAN (KAHRAMANMARAS),2023-09-30T20:42:00.000Z,1.9,7.3,Point,37.6912,38.0903,Malatya,44,59603.03248254487,812580,Kahramanmaraş,46,1177436,Malatya,44,59603.03248254487,812580,65186ae79bd79ef648675d93,Adıyaman,2,63733.85885588128,635169,65186ae79bd79ef648675d94,Gaziantep,27,116810.94902337131,2154051,65186ae79bd79ef648675d95,Şanlıurfa,63,144732.827108922,2170110,65186ae79bd79ef648675d96,Kilis,79,149555.74589216034,147919,65186ae79bd79ef648675d97,0
65186ae79bd79ef648675d99,ntaaLaYb513t5,kandilli,KIBRIS-LEFKOSA,2023-09-30T20:13:17.000Z,2.5,9.6,Point,33.3715,35.0102,Mersin,33,192776.2875199743,1916432,Kıbrıs,82,888000,Mersin,33,192776.2875199743,1916432,65186ae79bd79ef648675d9a,Karaman,70,223480.6738683521,260838,65186ae79bd79ef648675d9b,Lübnan,961,261345.08929929096,,65186ae79bd79ef648675d9c,Antalya,7,295890.2668920747,2688004,65186ae79bd79ef648675d9d,Hatay,31,302931.705191752,1686043,65186ae79bd79ef648675d9e,0
65186ae79bd79ef648675da0,a1flpUC_Lv2X4,kandilli,ZAFER-BUCA (IZMIR),2023-09-30T19:58:14.000Z,1.7,5.3,Point,27.2557,38.3513,Manisa,45,84704.26218468299,1468279,İzmir,35,4462056,Manisa,45,84704.26218468299,1468279,65186ae79bd79ef648675da1,Aydın,9,92552.82748852776,1148241,65186ae79bd79ef648675da2,Balıkesir,10,172479.11240710903,1257590,65186ae79bd79ef648675da3,Uşak,64,184453.04381584885,375454,65186ae79bd79ef648675da4,Muğla,48,187492.0513591048,1048185,65186ae79bd79ef648675da5,0
65186ae79bd79ef648675da7,hLVn2A0ib4pmo,kandilli,DOGAN-ELBISTAN (KAHRAMANMARAS),2023-09-30T19:34:13.000Z,1.8,8.6,Point,37.1492,38.2915,Malatya,44,91129.53444013027,812580,Kahramanmaraş,46,1177436,Malatya,44,91129.53444013027,812580,65186ae79bd79ef648675da8,Kayseri,38,112197.90279175536,1441523,65186ae79bd79ef648675da9,Adıyaman,2,116088.8441249577,635169,65186ae79bd79ef648675daa,Gaziantep,27,132713.90060353754,2154051,65186ae79bd79ef648675dab,Osmaniye,80,133374.11579979074,559405,65186ae79bd79ef648675dac,0
65186ae89bd79ef648675dae,EhgvdTNUvsVDO,kandilli,KOZANLI-SOMA (MANISA),2023-09-30T19:25:53.000Z,1.3,5.1,Point,27.56,39.1762,İzmir,35,68130.59234508379,4462056,Manisa,45,1468279,İzmir,35,68130.59234508379,4462056,65186ae89bd79ef648675daf,Balıkesir,10,77160.76273658345,1257590,65186ae89bd79ef648675db0,Çanakkale,17,132757.91761344494,559383,65186ae89bd79ef648675db1,Bursa,16,161149.28852880397,3194720,65186ae89bd79ef648675db2,Aydın,9,165639.276092897,1148241,65186ae89bd79ef648675db3,0
65186ae89bd79ef648675db5,KsJwaNrQEerNf,kandilli,KUCUKCAMURLU-GOKSUN (KAHRAMANMARAS),2023-09-30T18:48:33.000Z,2.7,5,Point,36.393,37.859,Osmaniye,80,62558.45932500982,559405,Kahramanmaraş,46,1177436,Osmaniye,80,62558.45932500982,559405,65186ae89bd79ef648675db6,Adana,1,77309.00600518826,2274106,65186ae89bd79ef648675db7,Kayseri,38,92871.18023456514,1441523,65186ae89bd79ef648675db8,Gaziantep,27,113105.4239686442,2154051,65186ae89bd79ef648675db9,Kilis,79,133585.37706525947,147919,65186ae89bd79ef648675dba,0
65186ae89bd79ef648675dbc,pl6ph4sTpg_sA,kandilli,ONIKI ADALAR (AKDENIZ),2023-09-30T18:42:13.000Z,2.6,8.2,Point,27.0605,36.9577,Aydın,9,114685.1536740236,1148241,Ege Denizi,-1,,Aydın,9,114685.1536740236,1148241,65186ae89bd79ef648675dbd,Muğla,48,121587.49920647312,1048185,65186ae89bd79ef648675dbe,İzmir,35,182950.0004813182,4462056,65186ae89bd79ef648675dbf,Denizli,20,212887.28820867036,1056332,65186ae89bd79ef648675dc0,Manisa,45,219150.83825547932,1468279,65186ae89bd79ef648675dc1,0
65186ae89bd79ef648675dc3,yzwFfB5f7HNnS,kandilli,AYASTURKMENLI-SILIFKE (MERSIN),2023-09-30T18:13:51.000Z,2,4.5,Point,33.8415,36.7815,Karaman,70,52858.45078741292,260838,Mersin,33,1916432,Karaman,70,52858.45078741292,260838,65186ae89bd79ef648675dc4,Niğde,51,146023.7729377992,365419,65186ae89bd79ef648675dc5,Konya,42,161267.69621235135,2296347,65186ae89bd79ef648675dc6,Adana,1,178340.63928282,2274106,65186ae89bd79ef648675dc7,Kıbrıs,82,186415.1412555327,888000,65186ae89bd79ef648675dc8,0
65186ae89bd79ef648675dca,peFn4ljizeUVu,kandilli,ONIKI ADALAR (AKDENIZ),2023-09-30T17:02:02.000Z,2.4,5,Point,27.0257,36.879,Aydın,9,123288.89056103403,1148241,Ege Denizi,-1,,Aydın,9,123288.89056103403,1148241,65186ae89bd79ef648675dcb,Muğla,48,124943.33005133113,1048185,65186ae89bd79ef648675dcc,İzmir,35,192042.0412356888,4462056,65186ae89bd79ef648675dcd,Denizli,20,219197.56921301578,1056332,65186ae89bd79ef648675dce,Manisa,45,228407.2716034397,1468279,65186ae89bd79ef648675dcf,0
65186ae99bd79ef648675dd1,JDntvrtINQNHk,kandilli,ONIKI ADALAR (AKDENIZ),2023-09-30T16:59:21.000Z,2.8,6.1,Point,27.1227,36.967,Aydın,9,110247.65634210815,1148241,Ege Denizi,-1,,Aydın,9,110247.65634210815,1148241,65186ae99bd79ef648675dd2,Muğla,48,116072.05331481119,1048185,65186ae99bd79ef648675dd3,İzmir,35,181272.3449377869,4462056,65186ae99bd79ef648675dd4,Denizli,20,207387.5307599993,1056332,65186ae99bd79ef648675dd5,Manisa,45,216022.26505363383,1468279,65186ae99bd79ef648675dd6,0
65186ae99bd79ef648675dd8,jE_we6xxnl8z4,kandilli,KAVAKKOY-SILIFKE (MERSIN),2023-09-30T16:57:27.000Z,2.5,24.5,Point,33.816,36.728,Karaman,70,54254.377869028365,260838,Mersin,33,1916432,Karaman,70,54254.377869028365,260838,65186ae99bd79ef648675dd9,Niğde,51,152281.32173786272,365419,65186ae99bd79ef648675dda,Konya,42,165227.61747162923,2296347,65186ae99bd79ef648675ddb,Kıbrıs,82,180139.02057663852,888000,65186ae99bd79ef648675ddc,Adana,1,183134.06318271757,2274106,65186ae99bd79ef648675ddd,0
65186ae99bd79ef648675ddf,g3qeW7aNUIasN,kandilli,GEBEN-ANDIRIN (KAHRAMANMARAS),2023-09-30T16:42:25.000Z,1.6,9.5,Point,36.4485,37.813,Osmaniye,80,58468.93243897645,559405,Kahramanmaraş,46,1177436,Osmaniye,80,58468.93243897645,559405,65186ae99bd79ef648675de0,Adana,1,79199.2947358331,2274106,65186ae99bd79ef648675de1,Kayseri,38,99623.33021461473,1441523,65186ae99bd79ef648675de2,Gaziantep,27,106043.05906478404,2154051,65186ae99bd79ef648675de3,Kilis,79,126727.59831671065,147919,65186ae99bd79ef648675de4,0
65186ae99bd79ef648675de6,jiFuokJaPKOnX,kandilli,ONIKI ADALAR (AKDENIZ),2023-09-30T16:38:51.000Z,4.2,5.5,Point,27.029,36.902,Aydın,9,121166.51724162951,1148241,Ege Denizi,-1,,Aydın,9,121166.51724162951,1148241,65186ae99bd79ef648675de7,Muğla,48,124509.72984209313,1048185,65186ae99bd79ef648675de8,İzmir,35,189468.77591573994,4462056,65186ae99bd79ef648675de9,Denizli,20,217890.10530060114,1056332,65186ae99bd79ef648675dea,Manisa,45,225947.5992614065,1468279,65186ae99bd79ef648675deb,0
65186aea9bd79ef648675ded,DYRykwG49TAVF,kandilli,KAGITHANE (ISTANBUL),2023-09-30T16:16:32.000Z,1.3,1,Point,28.9705,41.1295,Yalova,77,62361.14497889904,296333,İstanbul,34,15907951,Yalova,77,62361.14497889904,296333,65186aea9bd79ef648675dee,Kocaeli,41,75909.86659896476,2079072,65186aea9bd79ef648675def,Bursa,16,116981.83482819577,3194720,65186aea9bd79ef648675df0,Tekirdağ,59,124869.36375259928,1142451,65186aea9bd79ef648675df1,Sakarya,54,133415.8438655489,1080080,65186aea9bd79ef648675df2,0
65186aea9bd79ef648675df4,3KGNqShCHO5Pi,kandilli,YENIKOY-TORBALI (IZMIR),2023-09-30T16:16:20.000Z,1.7,5.2,Point,27.3058,38.1382,Aydın,9,72698.6892325678,1148241,İzmir,35,4462056,Aydın,9,72698.6892325678,1148241,65186aea9bd79ef648675df5,Manisa,45,96329.23526252518,1468279,65186aea9bd79ef648675df6,Muğla,48,165636.18567336976,1048185,65186aea9bd79ef648675df7,Denizli,20,182291.57305786296,1056332,65186aea9bd79ef648675df8,Uşak,64,184655.51863462265,375454,65186aea9bd79ef648675df9,0
65186aea9bd79ef648675dfb,lu1W2SSZc8Qm4,kandilli,AKDENIZ,2023-09-30T15:45:48.000Z,1.7,13.1,Point,28.3785,36.0857,Muğla,48,95536.64640797743,1048185,Akdeniz Açıkları (Türkiye - Yunanistan),-1,,Muğla,48,95536.64640797743,1048185,65186aea9bd79ef648675dfc,Aydın,9,185492.83877164978,1148241,65186aea9bd79ef648675dfd,Denizli,20,193924.44111345513,1056332,65186aea9bd79ef648675dfe,Burdur,15,213695.20745534915,273799,65186aea9bd79ef648675dff,Antalya,7,250187.1399909795,2688004,65186aea9bd79ef648675e00,0
65186aea9bd79ef648675e02,dTcWx7UwJOXnZ,kandilli,KAVAKKOY-SILIFKE (MERSIN),2023-09-30T15:26:38.000Z,2.1,18.3,Point,33.818,36.7178,Karaman,70,55083.18059490785,260838,Mersin,33,1916432,Karaman,70,55083.18059490785,260838,65186aea9bd79ef648675e03,Niğde,51,153158.92767710477,365419,65186aea9bd79ef648675e04,Konya,42,166301.02575603788,2296347,65186aea9bd79ef648675e05,Kıbrıs,82,179059.98240402807,888000,65186aea9bd79ef648675e06,Adana,1,183523.56485285892,2274106,65186aea9bd79ef648675e07,0
